"Stock_Symbol","Stock_Name","Timestamp","Open","High","Low","Close","Volume"
"XOM","Exxon Mobil Corporation","2021-08-23 07:45:00",53.84,53.94,53.84,53.9,4577
"AZN","Astrazeneca Plc.","2021-08-19 12:15:00",59.655,59.705,59.54,59.56,68843
"PFE","Pfizer Inc.","2021-09-14 16:45:00",44.68,44.7,44.67,44.67,4275
"DELL","Dell Inc.","2021-08-27 14:00:00",96.92,97.57,96.87,97.33,111423
"MSFT","Microsoft Corporation","2021-08-25 08:30:00",303.4,303.4,303.25,303.26,11000
"XOM","Exxon Mobil Corporation","2021-08-25 11:00:00",55.455,55.485,55.36,55.4499,389828
"MSFT","Microsoft Corporation","2021-09-14 05:45:00",297.9,297.9,297.9,297.9,456
"ADBE","Adobe Systems","2021-08-20 10:00:00",641.76,645.06,641.44,644.75,54975
"TM","Toyota Motor Corporation","2021-08-27 13:15:00",173.6,173.7,173.6,173.63,3234
"AAPL","Apple Computer, Inc.","2021-09-03 09:00:00",153.87,154.38,153.78,154.14,247845
"WIT","Wipro Limited","2021-08-25 09:00:00",9.01,9.01,9.01,9.01,500
"INTC","Intel Corporation","2021-08-26 04:30:00",53.72,53.72,53.72,53.72,160
"INTC","Intel Corporation","2021-08-26 08:30:00",53.7,53.71,53.67,53.67,2061
"PFE","Pfizer Inc.","2021-08-26 07:30:00",47.63,47.67,47.63,47.65,5694
"PFE","Pfizer Inc.","2021-08-31 11:30:00",46.4,46.48,46.31,46.3155,924789
"JPM","J.P. Morgan Chase & Co.","2021-09-08 09:00:00",158.95,158.95,158.9,158.9,520
"XOM","Exxon Mobil Corporation","2021-09-07 05:45:00",54.75,54.75,54.5,54.64,3476
"JNJ","Johnson & Johnson","2021-09-02 14:45:00",174.64,174.6784,174.535,174.6242,83989
"GE","General Electric Company","2021-09-07 10:00:00",104.58,104.94,104.11,104.12,531481
"MSFT","Microsoft Corporation","2021-09-08 14:30:00",299.11,299.1625,298.75,298.92,270316
"AXP","American Express Company","2021-09-13 07:30:00",159.37,159.37,159.37,159.37,500
"XOM","Exxon Mobil Corporation","2021-08-18 08:15:00",55.7,55.82,55.6,55.78,9128
"HPQ","Hewlett-Packard Company","2021-08-25 08:30:00",28.82,28.89,28.82,28.86,310
"INTC","Intel Corporation","2021-09-03 10:15:00",53.8701,53.925,53.67,53.81,389052
"AAPL","Apple Computer, Inc.","2021-08-20 16:00:00",148.11,148.29,147.945,148.19,4478046
"ADBE","Adobe Systems","2021-08-30 10:15:00",662.085,664.16,661.47,663.63,78970
"ADBE","Adobe Systems","2021-08-31 16:30:00",663.7,663.7,663.7,663.7,807
"WIT","Wipro Limited","2021-08-20 12:45:00",8.83,8.8399,8.83,8.835,13685
"PFE","Pfizer Inc.","2021-09-01 16:30:00",46.03,46.04,46,46.03,8148
"GE","General Electric Company","2021-08-24 11:00:00",103,103.21,102.96,103.12,182736
"CSCO","Cisco Systems Inc","2021-09-14 07:30:00",58.04,58.1,58.04,58.1,1028
"JPM","J.P. Morgan Chase & Co.","2021-09-08 16:45:00",158.41,158.41,158.4,158.4,206
"TM","Toyota Motor Corporation","2021-08-24 12:45:00",170.47,170.63,170.47,170.63,1499
"MSFT","Microsoft Corporation","2021-09-09 07:00:00",299.65,299.65,299.65,299.65,215
"GE","General Electric Company","2021-09-10 19:00:00",102,102,102,102,100
"PFE","Pfizer Inc.","2021-09-08 14:15:00",46.585,46.66,46.57,46.6,408515
"IBM","International Business Machines Corporation","2021-09-07 07:15:00",139.65,139.65,139.65,139.65,194
"WIT","Wipro Limited","2021-09-07 11:15:00",9.645,9.65,9.635,9.65,37489
"PFE","Pfizer Inc.","2021-09-03 12:45:00",46.8,46.91,46.8,46.8633,526168
"CSCO","Cisco Systems Inc","2021-09-01 10:00:00",58.84,58.99,58.81,58.86,651136
"BAC","Bank of America Corporation","2021-09-09 16:15:00",40.93,40.96,40.89,40.94,501599
"CSCO","Cisco Systems Inc","2021-09-02 06:45:00",59.22,59.22,59.22,59.22,100
"GS","Goldman Sachs Group, Inc.","2021-09-01 14:45:00",413.59,413.8,413.23,413.42,37486
"AAPL","Apple Computer, Inc.","2021-09-03 11:15:00",153.885,154.05,153.75,153.9373,1550023
"AAPL","Apple Computer, Inc.","2021-09-13 18:15:00",149.72,149.72,149.55,149.55,23275
"MCD","McDonald's Corporation","2021-08-23 15:15:00",239.63,239.81,239.6,239.77,46745
"AZN","Astrazeneca Plc.","2021-09-13 07:30:00",56.73,56.77,56.71,56.77,2211
"CSCO","Cisco Systems Inc","2021-09-13 20:00:00",58.04,58.04,58.04,58.04,180
"AAPL","Apple Computer, Inc.","2021-09-14 17:15:00",148.15,148.22,148.12,148.15,72962
"EBAY","eBay Inc.","2021-08-19 14:30:00",72.83,72.9,72.7,72.75,210316
"AXP","American Express Company","2021-08-24 17:15:00",160,161.5,160,161.5,370
"JNJ","Johnson & Johnson","2021-09-01 11:45:00",172.54,172.7,172.455,172.59,95972
"XOM","Exxon Mobil Corporation","2021-08-19 04:45:00",53.45,53.45,53.18,53.18,2117
"XOM","Exxon Mobil Corporation","2021-08-24 16:30:00",55.37,55.38,55.37,55.38,446
"MSFT","Microsoft Corporation","2021-09-01 15:45:00",302.56,302.79,302.43,302.57,476748
"WIT","Wipro Limited","2021-08-24 10:45:00",9.06,9.065,9.04,9.045,41405
"INTC","Intel Corporation","2021-08-25 11:15:00",53.855,53.91,53.8164,53.8164,447489
"AZN","Astrazeneca Plc.","2021-08-31 09:00:00",58.49,58.5,58.46,58.46,669
"NOK","Nokia Corporation","2021-08-31 10:45:00",5.99,5.999,5.97,5.97,965161
"JNJ","Johnson & Johnson","2021-09-14 10:00:00",166.31,166.35,165.68,165.99,154503
"JNJ","Johnson & Johnson","2021-09-10 17:15:00",166.87,166.87,166.8,166.8,1146
"NOK","Nokia Corporation","2021-09-03 12:15:00",6.04,6.04,6.03,6.03,92707
"DELL","Dell Inc.","2021-09-01 12:15:00",96.93,97.33,96.88,97.29,41507
"NOK","Nokia Corporation","2021-08-30 04:45:00",6.06,6.06,6.06,6.06,143
"INTC","Intel Corporation","2021-09-02 18:45:00",53.68,53.68,53.67,53.67,5300
"ORCL","Oracle Corporation","2021-09-14 14:15:00",85.81,85.99,85.74,85.75,384722
"GOOG","Google Inc.","2021-08-20 16:30:00",2768.74,2768.74,2768.1,2768.1,1066
"IBM","International Business Machines Corporation","2021-08-19 14:00:00",138.1,138.11,137.88,137.92,61711
"NOK","Nokia Corporation","2021-08-18 10:45:00",5.9841,6,5.98,5.985,418903
"GE","General Electric Company","2021-09-07 15:45:00",103.44,103.55,103.43,103.47,301124
"AXP","American Express Company","2021-09-09 10:00:00",159.99,160.73,159.65,160.73,170719
"MSFT","Microsoft Corporation","2021-09-09 06:15:00",299.61,299.73,299.61,299.73,462
"JNJ","Johnson & Johnson","2021-08-25 05:30:00",175.25,175.25,175.25,175.25,154
"AZN","Astrazeneca Plc.","2021-09-02 09:45:00",59.1729,59.325,59.09,59.28,305823
"INTC","Intel Corporation","2021-08-18 18:15:00",52.23,52.23,52.23,52.23,1102
"DELL","Dell Inc.","2021-09-13 05:00:00",96.47,96.63,96.47,96.63,1393
"AAPL","Apple Computer, Inc.","2021-08-18 11:15:00",149.271,149.28,148.62,148.645,2985135
"TM","Toyota Motor Corporation","2021-09-13 15:00:00",178.1,178.31,178.02,178.03,5881
"GE","General Electric Company","2021-08-24 08:00:00",101.45,101.45,101.34,101.34,1026
"MSFT","Microsoft Corporation","2021-08-26 11:30:00",300.58,301.05,300.18,300.24,545352
"PFE","Pfizer Inc.","2021-08-27 12:30:00",46.875,46.92,46.873,46.905,586024
"WIT","Wipro Limited","2021-09-10 15:00:00",9.475,9.48,9.47,9.475,10818
"AMZN","Amazon.com Inc.","2021-09-01 13:00:00",3515.28,3518.2,3512.06,3518.2,70991
"GS","Goldman Sachs Group, Inc.","2021-08-23 15:30:00",402.3,402.61,402.07,402.58,29570
"NOK","Nokia Corporation","2021-08-27 11:15:00",6.045,6.06,6.04,6.0501,310409
"EBAY","eBay Inc.","2021-08-23 12:30:00",72.8954,73.09,72.855,73.06,103957
"PFE","Pfizer Inc.","2021-09-13 10:15:00",44.75,44.87,44.6,44.61,2112512
"AMZN","Amazon.com Inc.","2021-08-25 09:30:00",3311,3314,3309,3309.17,3578
"DELL","Dell Inc.","2021-08-31 16:15:00",97.46,97.46,97.46,97.46,95393
"WIT","Wipro Limited","2021-08-24 15:15:00",9.04,9.045,9.03,9.0335,42143
"MCD","McDonald's Corporation","2021-09-14 11:45:00",239.95,240.06,239.6266,240.06,28729
"JNJ","Johnson & Johnson","2021-08-31 15:30:00",172.85,172.985,172.8416,172.9283,119396
"MSFT","Microsoft Corporation","2021-09-02 09:15:00",302.64,302.7,302.52,302.54,29448
"XOM","Exxon Mobil Corporation","2021-09-03 09:15:00",55.24,55.35,55.24,55.27,3878
"MSFT","Microsoft Corporation","2021-08-24 17:45:00",302.95,303.23,302.95,303,5888
"NOK","Nokia Corporation","2021-09-01 10:45:00",6,6.01,5.9926,6.01,443978
"AAPL","Apple Computer, Inc.","2021-08-27 10:45:00",147.94,148,147.54,147.5699,2057162
"AAPL","Apple Computer, Inc.","2021-09-10 11:45:00",150.51,151.7,150.05,150.931,12178606
"XOM","Exxon Mobil Corporation","2021-08-25 11:45:00",55.5,55.62,55.44,55.605,242475
"INTC","Intel Corporation","2021-08-23 12:00:00",53.135,53.395,53.13,53.3801,861806
"XOM","Exxon Mobil Corporation","2021-09-09 06:45:00",54.05,54.1,54.05,54.1,517
"IBM","International Business Machines Corporation","2021-08-20 14:00:00",139.24,139.28,139.01,139.03,54403
"GS","Goldman Sachs Group, Inc.","2021-08-20 14:45:00",394.92,395.02,394.33,394.33,32370
"MSFT","Microsoft Corporation","2021-08-26 08:15:00",301.7,302.3194,301.6,301.89,7355
"INTC","Intel Corporation","2021-09-01 04:45:00",54.2,54.2,54.2,54.2,220
"NOK","Nokia Corporation","2021-08-30 16:30:00",6.03,6.03,6.03,6.03,568
"CSCO","Cisco Systems Inc","2021-09-07 11:00:00",59.065,59.1899,59.04,59.15,264141
"WIT","Wipro Limited","2021-09-02 08:45:00",9.4199,9.4199,9.41,9.41,1300
"INTC","Intel Corporation","2021-08-20 19:15:00",52.02,52.04,52.02,52.02,401
"BAC","Bank of America Corporation","2021-08-18 19:30:00",40.77,40.77,40.74,40.74,10930
"MSFT","Microsoft Corporation","2021-08-20 11:15:00",304.12,304.3,303.72,304.1599,1450500
"BAC","Bank of America Corporation","2021-09-09 18:15:00",40.95,40.95,40.93,40.93,888
"AXP","American Express Company","2021-09-14 11:45:00",160.37,160.51,160.2227,160.36,100473
"BAC","Bank of America Corporation","2021-09-14 09:45:00",41.13,41.31,40.88,41.115,4184581
"JNJ","Johnson & Johnson","2021-09-07 08:15:00",173.6,173.95,173.6,173.95,1336
"BCS","Barclays Plc","2021-09-02 06:00:00",10.26,10.26,10.26,10.26,100
"JPM","J.P. Morgan Chase & Co.","2021-09-14 08:45:00",160.4,160.47,160.25,160.37,3095
"BAC","Bank of America Corporation","2021-08-26 09:15:00",42.43,42.48,42.43,42.48,76068
"WIT","Wipro Limited","2021-08-23 12:15:00",9.09,9.09,9.07,9.0732,26968
"AMZN","Amazon.com Inc.","2021-09-09 19:45:00",3484,3484,3484,3484,230
"WIT","Wipro Limited","2021-08-31 09:30:00",9.24,9.24,9.22,9.22,1667
"XOM","Exxon Mobil Corporation","2021-08-18 04:45:00",55.7,55.7,55.68,55.68,1216
"IBM","International Business Machines Corporation","2021-09-09 10:30:00",138.61,138.8015,138.57,138.75,71408
"CSCO","Cisco Systems Inc","2021-09-02 16:45:00",59.54,59.54,59.41,59.53,2377
"AXP","American Express Company","2021-09-02 11:15:00",162.705,163.44,162.63,163.14,177132
"EBAY","eBay Inc.","2021-08-27 05:00:00",75.56,75.56,75.5,75.5,2024
"BAC","Bank of America Corporation","2021-08-25 19:30:00",42.2,42.2,42.17,42.17,2323
"EBAY","eBay Inc.","2021-08-25 12:00:00",74.44,74.44,74.27,74.39,224949
"GS","Goldman Sachs Group, Inc.","2021-08-27 16:15:00",419.69,419.77,419,419.6,16381
"WIT","Wipro Limited","2021-08-25 16:30:00",9.1,9.1,9.1,9.1,800
"XOM","Exxon Mobil Corporation","2021-08-20 11:00:00",52.495,52.69,52.45,52.69,593322
"AZN","Astrazeneca Plc.","2021-08-26 10:45:00",58.53,58.77,58.51,58.77,236025
"PFE","Pfizer Inc.","2021-09-02 04:45:00",46.2,46.28,46.2,46.28,1657
"BCS","Barclays Plc","2021-08-18 10:15:00",10.0601,10.085,10.0601,10.083,161461
"BAC","Bank of America Corporation","2021-09-10 12:45:00",40.6778,40.72,40.65,40.71,597500
"INTC","Intel Corporation","2021-08-25 14:30:00",54.09,54.095,53.94,54.01,279653
"JNJ","Johnson & Johnson","2021-09-03 13:00:00",174.895,174.9951,174.86,174.91,99976
"WIT","Wipro Limited","2021-08-31 12:45:00",9.375,9.38,9.36,9.36,37823
"MSFT","Microsoft Corporation","2021-08-24 15:15:00",303.19,303.2659,302.931,302.975,411809
"BCS","Barclays Plc","2021-09-10 10:45:00",10.15,10.16,10.13,10.135,247372
"AMZN","Amazon.com Inc.","2021-09-03 16:15:00",3478.05,3480.5,3477.45,3479.74,26537
"WIT","Wipro Limited","2021-08-25 15:45:00",9.095,9.11,9.09,9.1,107719
"AXP","American Express Company","2021-09-10 09:45:00",161.17,161.46,160.765,160.89,307419
"BCS","Barclays Plc","2021-09-01 15:00:00",10.265,10.27,10.26,10.27,7540
"HPQ","Hewlett-Packard Company","2021-09-09 14:30:00",28.275,28.3,28.26,28.273,190152
"AZN","Astrazeneca Plc.","2021-09-07 08:15:00",59.06,59.06,59.06,59.06,100
"GE","General Electric Company","2021-08-19 11:00:00",98.965,99.25,98.77,99.25,488828
"JPM","J.P. Morgan Chase & Co.","2021-09-07 11:00:00",159.95,160.44,159.93,160.4001,312292
"CSCO","Cisco Systems Inc","2021-08-23 08:45:00",58.26,58.26,58.14,58.18,6840
"AMZN","Amazon.com Inc.","2021-09-09 11:30:00",3529.52,3531.3,3515.52,3517.51,149284
"MSFT","Microsoft Corporation","2021-09-07 11:15:00",300.26,300.2901,299.7316,299.76,525254
"JNJ","Johnson & Johnson","2021-08-23 16:30:00",177.61,177.61,177.61,177.61,549
"CSCO","Cisco Systems Inc","2021-08-20 19:45:00",58.25,58.25,58.25,58.25,238
"INTC","Intel Corporation","2021-09-08 04:30:00",53.51,53.51,53.51,53.51,102
"JPM","J.P. Morgan Chase & Co.","2021-08-26 08:00:00",161.68,161.95,161.68,161.95,3340
"TM","Toyota Motor Corporation","2021-08-30 12:00:00",173.02,173.14,173.02,173.115,2750
"NOK","Nokia Corporation","2021-09-03 08:15:00",6.0501,6.06,6.05,6.06,21121
"ADBE","Adobe Systems","2021-08-26 09:45:00",653.59,657.91,651.9035,655.15,97062
"XOM","Exxon Mobil Corporation","2021-09-01 07:15:00",54.94,54.94,54.78,54.79,3270
"INTC","Intel Corporation","2021-08-31 06:30:00",54.27,54.27,54.24,54.24,568
"DELL","Dell Inc.","2021-08-30 16:15:00",98.15,98.15,98.15,98.15,410
"JPM","J.P. Morgan Chase & Co.","2021-08-27 11:45:00",162.57,162.99,162.55,162.58,265175
"GE","General Electric Company","2021-08-30 15:45:00",105.455,105.545,105.28,105.28,281137
"DELL","Dell Inc.","2021-08-25 15:00:00",102.11,102.163,102.02,102.06,40588
"IBM","International Business Machines Corporation","2021-08-19 08:45:00",138.4,138.4,138.38,138.38,1510
"PFE","Pfizer Inc.","2021-09-14 08:30:00",44.55,44.5599,44.55,44.55,7433
"NOK","Nokia Corporation","2021-08-27 14:30:00",6.035,6.04,6.03,6.0343,92369
"NOK","Nokia Corporation","2021-08-27 10:00:00",5.9946,6.015,5.99,6.005,561755
"AAPL","Apple Computer, Inc.","2021-08-19 07:15:00",145.1,145.3,144.81,144.85,111999
"XOM","Exxon Mobil Corporation","2021-09-13 12:45:00",55.42,55.53,55.34,55.34,508639
"AZN","Astrazeneca Plc.","2021-08-18 12:00:00",60.0935,60.105,60.04,60.07,250960
"JNJ","Johnson & Johnson","2021-08-25 17:00:00",174.4,174.4,174.37,174.38,721
"INTC","Intel Corporation","2021-09-02 06:30:00",53.82,53.82,53.82,53.82,271
"ADBE","Adobe Systems","2021-09-01 07:45:00",665.88,666,665.88,666,600
"AMZN","Amazon.com Inc.","2021-09-02 17:15:00",3458,3458,3458,3458,264
"MSFT","Microsoft Corporation","2021-09-13 18:15:00",297.15,297.1501,297.15,297.15,2952
"BAC","Bank of America Corporation","2021-08-18 10:30:00",41.07,41.21,41,41.1811,1027081
"GOOG","Google Inc.","2021-09-14 15:30:00",2873.01,2873.01,2867.435,2867.85,24186
"BAC","Bank of America Corporation","2021-08-18 08:45:00",40.9609,41,40.96,40.97,1831
"ORCL","Oracle Corporation","2021-08-25 10:30:00",88.25,88.43,88.24,88.3,179019
"NOK","Nokia Corporation","2021-09-01 05:30:00",5.98,5.98,5.97,5.97,620
"WIT","Wipro Limited","2021-09-08 13:15:00",9.421,9.43,9.4,9.41,91134
"PFE","Pfizer Inc.","2021-08-31 10:45:00",46.77,46.78,46.43,46.445,1441985
"JPM","J.P. Morgan Chase & Co.","2021-08-26 09:15:00",162.17,162.25,162.08,162.1512,5004
"MSFT","Microsoft Corporation","2021-08-26 14:15:00",300.64,300.71,300.4,300.42,271882
"XOM","Exxon Mobil Corporation","2021-08-25 20:00:00",55.41,55.42,55.4,55.4,4200
"IBM","International Business Machines Corporation","2021-09-02 09:30:00",139.86,139.86,139.86,139.86,400
"EBAY","eBay Inc.","2021-08-31 13:30:00",76.725,76.865,76.67,76.845,189265
"XOM","Exxon Mobil Corporation","2021-08-19 18:30:00",52.71,52.73,52.7,52.7,38625
"HPQ","Hewlett-Packard Company","2021-08-31 16:00:00",29.81,29.835,29.715,29.74,1717784
"BAC","Bank of America Corporation","2021-08-25 11:45:00",42.33,42.42,42.29,42.4,1608832
"BAC","Bank of America Corporation","2021-08-19 09:00:00",40.13,40.79,40,40.06,52166
"MSFT","Microsoft Corporation","2021-08-23 04:15:00",304.6,305.93,304.6,305.8,3000
"AZN","Astrazeneca Plc.","2021-09-14 11:15:00",56.115,56.21,56.05,56.182,240375
"BAC","Bank of America Corporation","2021-09-08 17:15:00",40.78,40.78,40.77,40.77,1325
"ORCL","Oracle Corporation","2021-09-08 08:15:00",88.85,88.85,88.85,88.85,116
"MCD","McDonald's Corporation","2021-09-10 13:45:00",240.81,240.97,240.73,240.86,31971
"IBM","International Business Machines Corporation","2021-09-14 16:45:00",136.25,136.25,136.25,136.25,250
"AZN","Astrazeneca Plc.","2021-09-09 05:00:00",56.85,56.86,56.85,56.86,2000
"MCD","McDonald's Corporation","2021-09-13 11:30:00",240.8,241.1562,240.52,241.07,41331
"WIT","Wipro Limited","2021-09-09 10:00:00",9.465,9.48,9.45,9.45,36243
"AMZN","Amazon.com Inc.","2021-08-23 07:15:00",3211.45,3211.45,3211.45,3211.45,556
"HPQ","Hewlett-Packard Company","2021-08-20 14:00:00",28.15,28.17,28.1102,28.12,150133
"BAC","Bank of America Corporation","2021-09-09 14:00:00",40.975,41.02,40.945,40.955,760276
"BAC","Bank of America Corporation","2021-08-23 16:30:00",40.93,40.93,40.91,40.91,14555
"MSFT","Microsoft Corporation","2021-08-19 19:30:00",296.65,296.75,296.65,296.65,557
"JPM","J.P. Morgan Chase & Co.","2021-09-14 04:30:00",159.86,159.86,159.86,159.86,145
"INTC","Intel Corporation","2021-09-02 19:00:00",53.68,53.68,53.68,53.68,1000
"INTC","Intel Corporation","2021-09-13 17:00:00",54.94,55.1,54.94,55,6772
"JPM","J.P. Morgan Chase & Co.","2021-09-14 19:00:00",157.07,157.08,157.07,157.08,510
"NOK","Nokia Corporation","2021-09-14 08:15:00",5.77,5.78,5.74,5.77,81767
"INTC","Intel Corporation","2021-09-14 11:30:00",54.705,54.705,54.54,54.629,488453
"JPM","J.P. Morgan Chase & Co.","2021-09-08 09:30:00",158.8001,159.07,158.8,158.82,2153
"GOOG","Google Inc.","2021-09-09 16:15:00",2898.27,2898.27,2898.27,2898.27,14842
"NOK","Nokia Corporation","2021-09-07 16:30:00",5.98,5.98,5.98,5.98,222
"NOK","Nokia Corporation","2021-09-09 11:45:00",5.96,5.96,5.9302,5.9446,683072
"DELL","Dell Inc.","2021-08-23 08:15:00",98.7,99.1,98.6,99.1,1489
"AZN","Astrazeneca Plc.","2021-09-09 08:30:00",56.79,56.79,56.78,56.78,1819
"MSFT","Microsoft Corporation","2021-08-27 07:15:00",300.41,300.5,299.98,300.5,16088
"PFE","Pfizer Inc.","2021-09-10 17:15:00",45.57,45.6,45.57,45.59,4349
"AXP","American Express Company","2021-08-18 09:45:00",163.83,164.26,163.05,163.47,190062
"JPM","J.P. Morgan Chase & Co.","2021-08-18 13:45:00",157.5,157.6001,157.44,157.56,102206
"ADBE","Adobe Systems","2021-08-31 11:15:00",663.59,664.08,662.4201,663.135,27997
"INTC","Intel Corporation","2021-09-08 14:15:00",53.2665,53.36,53.26,53.325,382228
"MSFT","Microsoft Corporation","2021-09-07 20:00:00",300.2,300.2,300.15,300.15,570
"BCS","Barclays Plc","2021-08-18 12:00:00",10.165,10.18,10.15,10.1702,74514
"BCS","Barclays Plc","2021-09-09 10:30:00",10.2,10.215,10.195,10.2,162074
"ADBE","Adobe Systems","2021-09-02 12:00:00",664.5,664.685,663.785,664.17,31993
"AXP","American Express Company","2021-08-25 11:30:00",166.04,166.75,165.75,166.75,173062
"GOOG","Google Inc.","2021-08-30 06:15:00",2901.31,2901.31,2901.31,2901.31,115
"INTC","Intel Corporation","2021-08-26 13:00:00",53.2,53.23,53.17,53.17,250904
"BCS","Barclays Plc","2021-09-02 07:30:00",10.28,10.28,10.28,10.28,100
"BAC","Bank of America Corporation","2021-09-13 15:45:00",40.755,40.855,40.72,40.795,1710807
"AAPL","Apple Computer, Inc.","2021-08-26 11:00:00",147.94,148.11,147.72,148.03,1968079
"BAC","Bank of America Corporation","2021-08-23 12:15:00",40.96,41.04,40.9532,41.0017,885592
"ADBE","Adobe Systems","2021-08-18 14:00:00",631.8375,631.98,631.3826,631.68,20067
"CSCO","Cisco Systems Inc","2021-08-18 11:30:00",55.646,55.65,55.51,55.515,379481
"JPM","J.P. Morgan Chase & Co.","2021-09-07 19:15:00",159.69,159.69,159.69,159.69,100
"JNJ","Johnson & Johnson","2021-08-25 11:15:00",174.4966,174.59,174.2575,174.3073,148996
"GOOG","Google Inc.","2021-09-01 15:15:00",2917.885,2919.84,2916.16,2919.84,19234
"NOK","Nokia Corporation","2021-09-13 11:15:00",5.82,5.82,5.8,5.8,857642
"XOM","Exxon Mobil Corporation","2021-08-30 18:30:00",55.26,55.26,55.26,55.26,800
"XOM","Exxon Mobil Corporation","2021-09-13 20:00:00",55.53,55.55,55.53,55.55,2095
"NOK","Nokia Corporation","2021-09-10 17:15:00",5.83,5.83,5.83,5.83,835
"IBM","International Business Machines Corporation","2021-09-07 11:45:00",138.43,138.53,138.39,138.47,64112
"AAPL","Apple Computer, Inc.","2021-08-26 07:30:00",148.16,148.35,148.16,148.29,20876
"GE","General Electric Company","2021-08-18 08:45:00",101.62,102.0699,101.5,102.0699,1467
"AZN","Astrazeneca Plc.","2021-08-24 09:00:00",58.25,58.25,58.2,58.21,1823
"IBM","International Business Machines Corporation","2021-09-08 04:15:00",137.88,138,137.88,138,1084
"TM","Toyota Motor Corporation","2021-09-08 12:30:00",179.75,179.99,179.75,179.97,3699
"XOM","Exxon Mobil Corporation","2021-08-20 10:45:00",52.68,52.82,52.5,52.5,647714
"ADBE","Adobe Systems","2021-09-07 09:15:00",668.7,668.7,668.7,668.7,202
"JPM","J.P. Morgan Chase & Co.","2021-08-19 10:30:00",155.24,155.56,154.71,154.815,295914
"GOOG","Google Inc.","2021-09-08 11:15:00",2892.88,2896.78,2892.15,2893.73,22316
"BAC","Bank of America Corporation","2021-08-25 08:00:00",41.65,41.67,41.62,41.65,3590
